,household_id,person_id,survey_year,seattle_home,sample_county,hhsize,vehicle_count,hhincome_broad,hhincome_detailed,rent_own,numchildren,age,gender,employment,student,education,license,race_category,hh_race_category,commute_freq,prev_res_factors_housing_cost,prev_res_factors_income_change,prev_res_factors_community_chan,prev_res_factors_hh_size,prev_res_factors_more_space,prev_res_factors_less_space,prev_res_factors_employment,prev_res_factors_school,prev_res_factors_crime,prev_res_factors_quality,prev_res_factors_forced,prev_res_factors_no_answer,prev_res_factors_other,prev_res_factors_specify,res_factors_30min,res_factors_afford,res_factors_closefam,res_factors_hhchange,res_factors_hwy,res_factors_school,res_factors_space,res_factors_transit,res_factors_walk,home_fd,med_trav_time,pref_modes,diversity_food_cat,pct_fast_food,med_price,med_rating,rest_empl_pop,med_rest_inc,dist_from_home,rest:non_rest,nonrest_purp,meal
3002,191031656,19103165601,2019,Home not in Seattle,King,1 person,1 vehicle,"$100,000 or more","$100,000-$149,999",Own/paying mortgage,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Bachelor degree,"Yes, has an intermediate or unrestricted license",Asian,Asian,5 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Very important,Somewhat unimportant,Somewhat important,,Somewhat unimportant,Very unimportant,Somewhat unimportant,Very important,Very important,False,10.0,Transit,8.0,0.14285714285714285,2.0,3.95,62565.0,82892.0,3.3805493257347656,0.9333333333333333,Home,Breakfast
3003,191031657,19103165701,2019,Home in Seattle,King,1 person,1 vehicle,"$25,000-$49,999","$25,000-$34,999",Rent,0,25-34 years,Another,"Employed full time (35+ hours/week, paid)","No, not a student",High school graduate,"Yes, has an intermediate or unrestricted license",White Only,White Only,5 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,"At previous residence, I was squatting in a commercial building with several other people, and there were lots of safety issues there. The building next door burned down which prompted me to leave. I found an affordable apartment through a friend and was able to establish myself elsewhere.",Neither or N/A,Very important,Neither or N/A,,Neither or N/A,Neither or N/A,Neither or N/A,Neither or N/A,Neither or N/A,False,13.0,HOV,5.0,0.0,2.0,3.7,2538.0,89500.0,7.2164948446784605,0.15555555555555556,Errand/Other,Breakfast
3004,191031683,19103168301,2019,Home in Seattle,King,1 person,2 vehicles,"$100,000 or more","$100,000-$149,999",Own/paying mortgage,0,35-44 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Hispanic,Hispanic,5 days a week,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,,Somewhat unimportant,Very important,Very unimportant,,Very unimportant,Very unimportant,Very important,Very unimportant,Somewhat important,False,11.5,SOV,4.0,0.0,2.0,3.8499999999999996,1826.0,107519.5,10.690250556359949,0.47058823529411764,Social/Recreation,Other
3005,191031719,19103171901,2019,Home not in Seattle,King,2 people,2 vehicles,"$100,000 or more","$200,000-$249,999",Own/paying mortgage,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Asian,Asian,5 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Somewhat important,Very important,Neither or N/A,,Very important,Somewhat important,Neither or N/A,Very important,Somewhat important,False,10.0,Walk,6.0,0.0,2.0,3.9,6650.0,69409.0,5.53285491521794,0.19148936170212766,Home,Other
3006,191031843,19103184301,2019,Home in Seattle,King,1 person,0 (no vehicles),"$50,000-$74,999","$50,000-$74,999",Rent,0,35-44 years,Male,Self-employed,"No, not a student",Bachelor degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,6-7 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,to be closer to walkable areas,Very important,Neither or N/A,Somewhat important,,Very unimportant,Very unimportant,Very unimportant,Very important,Very important,False,5.0,Bike,2.0,0.0,2.0,4.05,4470.0,67860.0,0.4722293673238606,0.5,Work,Other
3007,191031864,19103186401,2019,Home in Seattle,King,1 person,1 vehicle,"$75,000-$99,999","$75,000-$99,999",Rent,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Hispanic,Hispanic,5 days a week,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,,Very important,Very important,Very unimportant,,Somewhat important,Very unimportant,Somewhat important,Very important,Somewhat important,False,23.0,Walk,3.0,0.2,1.0,3.8,21498.0,92656.0,2.7926434300807124,0.16129032258064516,Work,Lunch
3008,191031894,19103189401,2019,Home not in Seattle,King,1 person,1 vehicle,"$50,000-$74,999","$50,000-$74,999",Rent,0,35-44 years,Female,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,5 days a week,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Somewhat important,Very important,Very important,,Somewhat important,Neither or N/A,Neither or N/A,Somewhat important,Somewhat important,False,11.5,SOV,3.0,0.0,2.0,3.7,1970.5,101035.5,4.772191238518984,0.10256410256410256,Errand/Other,Other
3009,191030151,19103015102,2019,Home in Seattle,King,2 people,1 vehicle,"$100,000 or more","$100,000-$149,999",Rent,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Asian,Asian,5 days a week,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Very important,Neither or N/A,Very unimportant,,Very important,Very unimportant,Neither or N/A,Very important,Very unimportant,False,12.0,SOV,2.0,0.0,1.5,4.300000000000001,37174.0,121478.0,8.93565052222041,0.125,Work,Dinner
3010,191030199,19103019901,2019,Home not in Seattle,King,1 person,1 vehicle,"$100,000 or more","$100,000-$149,999",Rent,0,35-44 years,Female,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,5 days a week,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Somewhat important,Very important,Neither or N/A,,Neither or N/A,Neither or N/A,Somewhat important,Very important,Somewhat important,False,11.0,Walk,3.0,0.1,2.0,3.95,4017.0,89448.0,0.8170771245862972,0.625,Home,Lunch
3011,191030238,19103023801,2019,Home in Seattle,King,2 people,0 (no vehicles),"$100,000 or more","$100,000-$149,999",Rent,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,Asian,5 days a week,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Somewhat important,Somewhat unimportant,,Neither or N/A,Neither or N/A,Somewhat important,Very important,Very important,False,15.0,Walk,6.0,0.0,2.0,4.2,62565.0,82892.0,1.4804824318423604,0.55,Work,Lunch
3012,191030238,19103023802,2019,Home in Seattle,King,2 people,0 (no vehicles),"$100,000 or more","$100,000-$149,999",Rent,0,25-34 years,Female,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Asian,Asian,6-7 days a week,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Somewhat important,Somewhat unimportant,,Neither or N/A,Neither or N/A,Somewhat important,Very important,Very important,False,4.0,Walk,1.0,0.0,2.0,3.9,8381.0,51442.0,12.47801461691057,0.05555555555555555,Change mode,Other
3013,191030277,19103027701,2019,Home in Seattle,King,1 person,1 vehicle,"$75,000-$99,999","$75,000-$99,999",Rent,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,3 days a week,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Somewhat important,Neither or N/A,,Very unimportant,Very unimportant,Somewhat unimportant,Very important,Somewhat important,False,5.5,Walk,8.0,0.0,2.0,4.0,4204.0,53312.0,1.0969403001449647,0.45161290322580644,Work,Lunch
3014,191030306,19103030601,2019,Home in Seattle,King,2 people,2 vehicles,"$100,000 or more","$250,000 or more",Own/paying mortgage,0,25-34 years,Female,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,5 days a week,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,,Very important,Somewhat important,Very unimportant,,Somewhat important,Somewhat important,Neither or N/A,Very unimportant,Very important,False,10.5,Walk,4.0,0.2,2.0,3.7,19622.0,117908.0,0.6136232835105583,0.7142857142857143,Home,Other
3015,191030306,19103030602,2019,Home in Seattle,King,2 people,2 vehicles,"$100,000 or more","$250,000 or more",Own/paying mortgage,0,25-34 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,Missing: Skip Logic,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,,Very important,Somewhat important,Very unimportant,,Somewhat important,Somewhat important,Neither or N/A,Very unimportant,Very important,False,13.0,HOV,4.0,0.0,1.0,3.9,5074.0,110956.0,1.6892592926005485,0.23076923076923078,Home,Dinner
3016,191030446,19103044601,2019,Home not in Seattle,Pierce,2 people,2 vehicles,"$100,000 or more","$100,000-$149,999",Own/paying mortgage,0,55-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,5 days a week,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Somewhat important,Very important,Very important,,Neither or N/A,Very important,Very important,Neither or N/A,Very important,False,14.0,HOV,3.0,0.0,2.0,3.4,1645.5,58640.5,4.3353686461639045,0.07017543859649122,Home,Other
3017,191030514,19103051401,2019,Home in Seattle,King,2 people,0 (no vehicles),"$25,000-$49,999","$35,000-$49,999",Rent,0,18-24 years,Female,"Employed part time (fewer than 35 hours/week, paid)","No, not a student",Bachelor degree,"Yes, has an intermediate or unrestricted license",White Only,Missing,4 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Somewhat unimportant,Somewhat unimportant,Somewhat unimportant,,Neither or N/A,Neither or N/A,Somewhat unimportant,Very unimportant,Somewhat unimportant,False,30.0,Walk,2.0,1.0,1.5,2.75,1880.0,47883.0,1.1383245079983089,2.0,Work,Dinner
3018,191030514,19103051402,2019,Home in Seattle,King,2 people,0 (no vehicles),"$25,000-$49,999","$35,000-$49,999",Rent,0,18-24 years,Male,"Employed full time (35+ hours/week, paid)","No, not a student",Associates degree,"Yes, has an intermediate or unrestricted license",Missing,Missing,5 days a week,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Somewhat unimportant,Somewhat unimportant,Somewhat unimportant,,Neither or N/A,Neither or N/A,Somewhat unimportant,Very unimportant,Somewhat unimportant,False,22.5,Walk,2.0,0.5,2.0,3.4,1880.0,47883.0,1.1383245079983089,2.0,Escort,Breakfast
3019,191030515,19103051501,2019,Home not in Seattle,Pierce,1 person,0 (no vehicles),"Under $25,000","$10,000-$24,999",Rent,0,18-24 years,Prefer not to answer,"Employed part time (fewer than 35 hours/week, paid)","No, not a student",Some college,"No, does not have a license or permit",White Only,White Only,Missing: Skip Logic,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Access to a different college,Neither or N/A,Very important,Very unimportant,,Somewhat important,Very unimportant,Somewhat unimportant,Very important,Very important,False,5.5,HOV,3.0,0.5,1.5,2.9,3285.5,44114.0,0.4306656082330821,1.3333333333333333,Home,Other
3020,191030519,19103051902,2019,Home in Seattle,King,2 people,1 vehicle,"Under $25,000","$10,000-$24,999",Rent,1,5-11 years,Male,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Child,White Only,Missing: Skip Logic,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Divorce,Very important,Very important,Very important,,Very unimportant,Neither or N/A,Somewhat unimportant,Somewhat important,Very important,False,17.5,HOV,2.0,0.0,1.0,3.85,2538.0,89500.0,0.20929549659438784,2.0,School,Dinner
3021,191030597,19103059701,2019,Home in Seattle,King,3 people,0 (no vehicles),"$50,000-$74,999","$50,000-$74,999",Rent,1,35-44 years,Male,Not currently employed,"No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",Asian,Asian,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Very important,Very unimportant,,Very unimportant,Very unimportant,Somewhat unimportant,Somewhat important,Very important,False,4.0,Walk,2.0,0.5,1.5,3.05,3530.0,26413.0,0.4649787609086931,0.11428571428571428,Escort,Dinner
3022,191030597,19103059702,2019,Home in Seattle,King,3 people,0 (no vehicles),"$50,000-$74,999","$50,000-$74,999",Rent,1,35-44 years,Female,"Employed full time (35+ hours/week, paid)","No, not a student",Graduate/post-graduate degree,"Yes, has a learner’s permit",White Only,Asian,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Very important,Very unimportant,,Very unimportant,Very unimportant,Somewhat unimportant,Somewhat important,Very important,False,13.0,Walk,3.0,0.0,1.0,4.2,2975.0,114561.0,1.0882319545367187,0.5294117647058824,Home,Lunch
3023,191030597,19103059703,2019,Home in Seattle,King,3 people,0 (no vehicles),"$50,000-$74,999","$50,000-$74,999",Rent,1,Under 5 years old,Female,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Child,Asian,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Very important,Very important,Very unimportant,,Very unimportant,Very unimportant,Somewhat unimportant,Somewhat important,Very important,False,5.0,Walk,4.0,0.0,1.5,4.05,3530.0,67860.0,0.5404216000905984,0.3333333333333333,Social/Recreation,Lunch
3024,191030631,19103063101,2019,Home not in Seattle,King,2 people,3 vehicles,"$100,000 or more","$100,000-$149,999",Own/paying mortgage,0,65-74 years,Female,Retired,"No, not a student",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",White Only,White Only,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Somewhat important,Very important,Neither or N/A,,Somewhat important,Very unimportant,Very important,Somewhat important,Very important,False,20.0,Walk,1.0,0.0,2.0,2.4,9791.0,96745.0,1.7626211121942372,0.5,Social/Recreation,Lunch
